TIME,ATM,STRIKE,CE_OPEN,CE_CLOSE,CE_HIGH,CE_LOW,CE_OVERALL_HIGH,CE_OVERALL_HIGH_TIME,CE_OVERALL_LOW,CE_OVERALL_LOW_TIME,PE_OPEN,PE_CLOSE,PE_HIGH,PE_LOW,PE_OVERALL_HIGH,PE_OVERALL_HIGH_TIME,PE_OVERALL_LOW,PE_OVERALL_LOW_TIME
12:00:00,ATM+500,17700,1.35,1.35,1.5,1.35,1.8,13:15:00,1.3,12:05:00,521.6,521.6,533.05,521.6,656.8,15:15:00,520.0,12:10:00
12:00:00,ATM+550,17750,1.2,1.2,1.3,1.2,1.8,15:30:00,1.15,12:05:00,-,-,-,-,-,-,-,-
12:00:00,ATM+600,17800,1.15,1.15,1.2,1.1,1.65,15:25:00,1.0,12:15:00,619.9,619.9,631.65,619.9,758.0,15:20:00,618.35,12:10:00
12:00:00,ATM+650,17850,1.05,1.05,1.1,1.05,1.6,15:25:00,0.9,12:30:00,-,-,-,-,-,-,-,-
12:00:00,ATM+700,17900,0.9,0.95,1.0,0.9,1.5,15:30:00,0.8,12:20:00,722.0,722.0,722.0,722.0,856.45,15:15:00,722.0,12:00:00
12:00:00,ATM+750,17950,0.9,0.9,0.95,0.9,1.5,15:25:00,0.8,12:05:00,-,-,-,-,-,-,-,-
12:00:00,ATM+800,18000,0.9,0.9,0.9,0.85,1.55,15:25:00,0.75,12:30:00,817.8,817.8,832.0,817.8,955.95,15:20:00,815.0,12:10:00
12:00:00,ATM+850,18050,0.75,0.8,0.85,0.75,1.45,15:30:00,0.65,12:35:00,-,-,-,-,-,-,-,-
12:00:00,ATM+900,18100,0.75,0.75,0.85,0.75,1.35,15:25:00,0.6,15:05:00,-,-,-,-,-,-,-,-
12:00:00,ATM+950,18150,0.75,0.8,0.8,0.75,1.35,15:25:00,0.6,12:30:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1000,18200,0.65,0.7,0.75,0.65,1.2,15:25:00,0.45,15:00:00,1020.0,1020.0,1033.35,1020.0,1149.6,15:20:00,1019.45,12:10:00
12:00:00,ATM+1050,18250,0.55,0.55,0.65,0.55,1.2,15:25:00,0.45,15:05:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1100,18300,0.6,0.65,0.7,0.6,1.25,15:25:00,0.45,12:30:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1200,18400,0.55,0.55,0.6,0.55,1.1,15:25:00,0.4,13:55:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1250,18450,0.55,0.55,0.65,0.55,1.15,15:25:00,0.3,15:25:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1300,18500,0.5,0.55,0.55,0.5,1.0,15:30:00,0.4,13:55:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1350,18550,0.5,0.5,0.5,0.45,0.8,15:10:00,0.4,12:10:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1450,18650,0.45,0.45,0.5,0.45,0.95,15:30:00,0.4,12:10:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1500,18700,0.45,0.45,0.45,0.45,0.8,15:30:00,0.4,12:35:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1650,18850,0.55,0.55,0.55,0.5,0.9,15:30:00,0.5,12:05:00,-,-,-,-,-,-,-,-
12:00:00,ATM+1800,19000,0.45,0.45,0.5,0.4,0.85,15:30:00,0.35,12:45:00,1818.8,1818.8,1833.85,1818.8,1955.0,15:20:00,1818.8,12:00:00
12:00:00,ATM+1900,19100,0.45,0.45,0.45,0.45,0.85,15:30:00,0.35,14:25:00,-,-,-,-,-,-,-,-
12:00:00,ATM+2050,19250,0.45,0.45,0.5,0.4,0.9,15:30:00,0.4,12:25:00,-,-,-,-,-,-,-,-
12:00:00,ATM+2100,19300,0.55,0.5,0.55,0.5,0.9,15:30:00,0.45,12:40:00,2125.0,2125.0,2125.0,2125.0,2164.0,14:05:00,2125.0,12:00:00
12:00:00,ATM+2350,19550,0.3,0.3,0.3,0.3,0.45,13:25:00,0.25,13:25:00,-,-,-,-,-,-,-,-
12:00:00,ATM+2450,19650,0.35,0.35,0.4,0.35,0.65,15:30:00,0.3,13:20:00,-,-,-,-,-,-,-,-
12:00:00,SPOT,SPOT,17186.65,17188.15,17188.4,17175.3,17190.55,12:10:00,17027.85,15:25:00,-,-,-,-,-,-,-,-
12:05:00,ATM-2100,15100,-,-,-,-,-,-,-,-,0.85,0.8,0.9,0.8,0.85,12:05:00,0.5,15:30:00
12:05:00,ATM-2000,15200,-,-,-,-,-,-,-,-,0.9,0.85,0.95,0.85,0.9,12:05:00,0.6,15:20:00
12:05:00,ATM-1950,15250,-,-,-,-,-,-,-,-,0.95,0.9,1.0,0.9,0.95,12:05:00,0.5,15:25:00
12:05:00,ATM-1900,15300,-,-,-,-,-,-,-,-,0.9,0.85,1.0,0.85,0.9,12:05:00,0.65,12:15:00
12:05:00,ATM-1850,15350,-,-,-,-,-,-,-,-,0.95,0.9,1.05,0.9,0.95,12:05:00,0.65,15:25:00
12:05:00,ATM-1800,15400,-,-,-,-,-,-,-,-,0.9,0.9,0.95,0.9,0.9,12:05:00,0.7,15:25:00
12:05:00,ATM-1750,15450,-,-,-,-,-,-,-,-,0.9,0.9,1.0,0.9,1.0,12:10:00,0.7,12:15:00
12:05:00,ATM-1700,15500,-,-,-,-,-,-,-,-,0.85,0.9,0.95,0.85,0.9,12:05:00,0.5,15:30:00
12:05:00,ATM-1650,15550,-,-,-,-,-,-,-,-,0.95,0.95,1.0,0.95,0.95,12:05:00,0.65,14:50:00
12:05:00,ATM-1600,15600,-,-,-,-,-,-,-,-,1.05,1.0,1.15,1.0,1.05,12:05:00,0.75,13:35:00
12:05:00,ATM-1550,15650,-,-,-,-,-,-,-,-,1.05,1.05,1.1,1.0,1.1,12:10:00,0.5,15:25:00
12:05:00,ATM-1500,15700,-,-,-,-,-,-,-,-,1.05,1.0,1.1,1.0,1.05,12:05:00,0.6,15:30:00
12:05:00,ATM-1450,15750,-,-,-,-,-,-,-,-,1.0,0.95,1.1,0.9,1.0,12:05:00,0.5,15:25:00
12:05:00,ATM-1400,15800,-,-,-,-,-,-,-,-,1.05,1.0,1.15,1.0,1.1,12:05:00,0.6,15:25:00
12:05:00,ATM-1350,15850,-,-,-,-,-,-,-,-,1.0,1.0,1.05,1.0,1.0,12:05:00,0.45,15:25:00
12:05:00,ATM-1300,15900,-,-,-,-,-,-,-,-,1.15,1.05,1.2,1.05,1.15,12:05:00,0.65,15:30:00
12:05:00,ATM-1250,15950,-,-,-,-,-,-,-,-,1.15,1.1,1.2,1.1,1.15,12:05:00,0.65,15:05:00
12:05:00,ATM-1200,16000,1171.2,1170.0,1175.0,1170.0,1185.0,12:10:00,1045.0,15:20:00,1.25,1.25,1.35,1.2,1.25,12:05:00,0.7,15:05:00
12:05:00,ATM-1150,16050,-,-,-,-,-,-,-,-,1.3,1.3,1.45,1.3,1.3,12:05:00,0.7,15:00:00
12:05:00,ATM-1100,16100,-,-,-,-,-,-,-,-,1.35,1.3,1.5,1.25,1.35,12:05:00,0.7,15:05:00
12:05:00,ATM-1050,16150,-,-,-,-,-,-,-,-,1.6,1.6,1.75,1.6,1.65,12:10:00,0.95,15:05:00
12:05:00,ATM-1000,16200,-,-,-,-,-,-,-,-,1.75,1.75,1.95,1.7,1.85,12:10:00,1.05,15:00:00
12:05:00,ATM-950,16250,-,-,-,-,-,-,-,-,2.2,2.2,2.3,2.15,2.25,12:10:00,1.25,14:45:00
12:05:00,ATM-900,16300,-,-,-,-,-,-,-,-,2.55,2.6,2.7,2.45,2.7,12:10:00,1.5,14:50:00
12:05:00,ATM-850,16350,-,-,-,-,-,-,-,-,2.95,3.0,3.1,2.85,3.05,12:10:00,1.6,14:50:00
12:05:00,ATM-800,16400,-,-,-,-,-,-,-,-,3.65,3.75,3.75,3.6,3.8,12:10:00,2.1,13:25:00
12:05:00,ATM-750,16450,-,-,-,-,-,-,-,-,4.4,4.55,4.55,4.3,4.6,12:10:00,2.45,14:50:00
12:05:00,ATM-700,16500,-,-,-,-,-,-,-,-,5.35,5.6,5.6,5.15,5.6,12:05:00,2.95,14:50:00
12:05:00,ATM-650,16550,-,-,-,-,-,-,-,-,6.1,6.4,6.4,5.9,6.4,12:05:00,3.3,14:50:00
12:05:00,ATM-600,16600,577.65,579.35,582.0,577.65,591.25,12:10:00,456.5,15:20:00,7.25,7.6,7.6,6.95,7.6,12:05:00,3.85,14:55:00
12:05:00,ATM-550,16650,-,-,-,-,-,-,-,-,8.5,8.9,8.9,8.15,8.95,15:30:00,4.4,14:55:00
12:05:00,ATM-500,16700,481.95,482.35,485.15,480.0,494.1,12:10:00,351.4,15:20:00,10.25,10.75,10.75,9.85,10.85,12:20:00,5.4,14:55:00
12:05:00,ATM-450,16750,-,-,-,-,-,-,-,-,12.5,13.1,13.1,12.05,14.0,15:30:00,6.7,14:55:00
12:05:00,ATM-400,16800,388.45,383.95,391.0,383.95,398.4,12:10:00,259.85,15:20:00,15.55,16.0,16.1,14.75,17.85,15:15:00,8.6,14:50:00
12:05:00,ATM-350,16850,-,-,-,-,-,-,-,-,19.1,19.85,19.85,18.15,24.55,15:15:00,11.25,14:50:00
12:05:00,ATM-300,16900,295.95,293.0,301.35,293.0,307.5,12:10:00,175.7,15:20:00,24.05,24.8,24.8,22.8,33.9,15:15:00,14.85,14:50:00
12:05:00,ATM-250,16950,252.75,249.0,259.6,249.0,263.0,12:10:00,140.0,15:20:00,30.4,31.25,31.4,28.85,47.35,15:15:00,19.95,14:50:00
12:05:00,ATM-200,17000,211.1,207.55,217.0,207.55,220.6,12:10:00,106.3,15:20:00,38.8,40.1,40.1,36.85,64.55,15:20:00,26.85,14:50:00
12:05:00,ATM-150,17050,173.2,169.45,177.2,169.0,181.15,12:10:00,79.1,15:20:00,49.85,51.3,51.55,47.3,87.6,15:15:00,36.8,14:50:00
12:05:00,ATM-100,17100,136.85,134.6,141.65,133.95,144.45,12:10:00,56.8,15:20:00,64.4,66.15,66.3,61.3,115.0,15:15:00,50.55,14:50:00
12:05:00,ATM-50,17150,105.35,102.85,109.45,102.85,111.65,12:10:00,39.6,15:20:00,82.75,84.85,85.15,79.2,147.45,15:20:00,69.2,14:50:00
12:05:00,ATM,17200,78.95,76.95,81.8,76.7,83.8,12:10:00,26.7,15:20:00,105.75,107.85,108.5,101.3,185.0,15:20:00,92.9,14:50:00
12:05:00,ATM+50,17250,56.7,55.1,58.8,54.8,60.3,12:10:00,17.5,15:20:00,134.2,136.2,137.6,128.8,225.1,15:20:00,122.4,14:50:00
12:05:00,ATM+100,17300,39.0,37.75,40.4,37.6,41.25,12:10:00,11.05,15:20:00,166.3,169.65,170.05,160.15,268.55,15:20:00,156.35,14:50:00
12:05:00,ATM+150,17350,25.7,24.8,26.7,24.6,27.3,12:10:00,6.55,15:25:00,203.1,207.0,207.0,197.0,314.4,15:20:00,193.2,12:10:00
12:05:00,ATM+200,17400,16.55,15.9,17.2,15.85,17.55,12:10:00,4.2,15:25:00,243.95,247.5,247.95,238.25,361.5,15:20:00,232.95,12:10:00
12:05:00,ATM+250,17450,10.25,9.75,10.45,9.75,10.8,12:10:00,2.95,15:30:00,288.1,292.2,292.2,284.8,408.45,15:20:00,276.0,12:10:00
12:05:00,ATM+300,17500,6.4,6.3,6.5,6.25,6.7,12:10:00,2.6,15:10:00,333.35,337.8,337.8,328.7,460.85,15:20:00,322.6,12:10:00
12:05:00,ATM+350,17550,3.9,3.85,3.9,3.8,4.05,12:10:00,2.05,14:45:00,380.85,380.85,382.4,375.9,508.1,15:20:00,373.0,12:10:00
12:05:00,ATM+400,17600,2.6,2.55,2.6,2.4,2.8,12:10:00,1.7,15:15:00,433.35,433.35,433.35,426.7,558.45,15:20:00,419.0,12:10:00
12:05:00,ATM+450,17650,1.75,1.8,1.8,1.7,2.15,13:15:00,1.45,15:00:00,479.55,479.55,481.45,476.4,600.85,15:15:00,471.6,12:10:00
12:05:00,ATM+500,17700,1.4,1.4,1.4,1.3,1.8,13:15:00,1.3,12:40:00,533.0,533.0,533.0,528.4,656.8,15:15:00,520.0,12:10:00
12:05:00,ATM+550,17750,1.2,1.2,1.2,1.15,1.8,15:30:00,1.15,12:05:00,-,-,-,-,-,-,-,-
12:05:00,ATM+600,17800,1.1,1.05,1.15,1.05,1.65,15:25:00,1.0,12:15:00,-,-,-,-,-,-,-,-
12:05:00,ATM+650,17850,1.0,0.95,1.1,0.95,1.6,15:25:00,0.9,12:30:00,-,-,-,-,-,-,-,-
12:05:00,ATM+700,17900,0.85,0.85,0.95,0.85,1.5,15:30:00,0.8,12:20:00,-,-,-,-,-,-,-,-
12:05:00,ATM+800,18000,0.85,0.8,0.9,0.8,1.55,15:25:00,0.75,12:30:00,826.0,827.75,827.75,819.9,955.95,15:20:00,815.0,12:10:00
12:05:00,ATM+900,18100,0.8,0.75,0.8,0.75,1.35,15:25:00,0.6,15:05:00,930.85,929.0,930.85,929.0,1043.8,15:20:00,927.25,12:10:00
12:05:00,ATM+950,18150,0.75,0.7,0.75,0.7,1.35,15:25:00,0.6,12:30:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1000,18200,0.7,0.65,0.7,0.65,1.2,15:25:00,0.45,15:00:00,1030.0,1030.0,1030.0,1025.0,1149.6,15:20:00,1019.45,12:10:00
12:05:00,ATM+1050,18250,0.55,0.6,0.6,0.55,1.2,15:25:00,0.45,15:05:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1100,18300,0.65,0.6,0.65,0.6,1.25,15:25:00,0.45,12:30:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1150,18350,0.6,0.6,0.6,0.6,1.25,15:25:00,0.35,13:55:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1200,18400,0.55,0.5,0.55,0.5,1.1,15:25:00,0.4,13:55:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1250,18450,0.6,0.6,0.6,0.55,1.15,15:25:00,0.3,15:25:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1300,18500,0.5,0.5,0.55,0.45,1.0,15:30:00,0.4,13:55:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1350,18550,0.5,0.5,0.55,0.5,0.8,15:10:00,0.4,12:10:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1400,18600,0.45,0.45,0.45,0.4,0.9,15:25:00,0.3,14:15:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1600,18800,0.45,0.45,0.5,0.45,0.8,15:30:00,0.45,12:05:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1650,18850,0.5,0.5,0.55,0.5,0.9,15:30:00,0.5,12:05:00,-,-,-,-,-,-,-,-
12:05:00,ATM+1800,19000,0.4,0.4,0.5,0.4,0.85,15:30:00,0.35,12:45:00,1830.1,1832.8,1832.8,1827.8,1955.0,15:20:00,1820.05,12:10:00
12:05:00,ATM+2300,19500,0.35,0.35,0.35,0.3,0.8,15:25:00,0.25,13:00:00,-,-,-,-,-,-,-,-
12:05:00,ATM+2600,19800,0.3,0.3,0.35,0.3,0.75,15:30:00,0.25,13:05:00,-,-,-,-,-,-,-,-
12:05:00,SPOT,SPOT,17180.15,17177.2,17188.75,17175.8,17190.55,12:10:00,17027.85,15:25:00,-,-,-,-,-,-,-,-
12:10:00,ATM-2100,15100,-,-,-,-,-,-,-,-,0.7,0.7,0.85,0.7,0.8,12:45:00,0.5,15:30:00
12:10:00,ATM-2050,15150,-,-,-,-,-,-,-,-,0.8,0.8,0.9,0.7,0.8,12:10:00,0.45,15:25:00
12:10:00,ATM-2000,15200,-,-,-,-,-,-,-,-,0.75,0.75,0.85,0.75,0.9,12:50:00,0.6,15:20:00
12:10:00,ATM-1950,15250,-,-,-,-,-,-,-,-,0.8,0.8,0.9,0.8,0.85,12:45:00,0.5,15:25:00
12:10:00,ATM-1900,15300,-,-,-,-,-,-,-,-,0.75,0.75,0.85,0.7,0.85,14:55:00,0.65,12:15:00
12:10:00,ATM-1850,15350,-,-,-,-,-,-,-,-,0.85,0.8,0.9,0.75,0.9,12:45:00,0.65,15:25:00
12:10:00,ATM-1800,15400,-,-,-,-,-,-,-,-,0.8,0.8,0.9,0.75,0.9,12:45:00,0.7,15:25:00
12:10:00,ATM-1700,15500,1677.0,1677.0,1681.55,1675.4,1677.25,12:10:00,1548.8,15:20:00,0.75,0.7,0.9,0.65,0.85,15:30:00,0.5,15:30:00
12:10:00,ATM-1650,15550,-,-,-,-,-,-,-,-,0.85,0.85,0.95,0.8,0.9,12:40:00,0.65,14:50:00
12:10:00,ATM-1600,15600,-,-,-,-,-,-,-,-,0.9,0.9,0.95,0.85,1.0,15:30:00,0.75,13:35:00
12:10:00,ATM-1550,15650,-,-,-,-,-,-,-,-,0.9,0.9,1.1,0.85,0.95,12:25:00,0.5,15:25:00
12:10:00,ATM-1500,15700,-,-,-,-,-,-,-,-,0.9,0.9,1.0,0.9,1.0,15:30:00,0.6,15:30:00
12:10:00,ATM-1450,15750,-,-,-,-,-,-,-,-,0.85,0.85,0.95,0.85,0.95,12:25:00,0.5,15:25:00
12:10:00,ATM-1400,15800,-,-,-,-,-,-,-,-,0.9,0.9,1.05,0.9,1.05,15:15:00,0.6,15:25:00
12:10:00,ATM-1350,15850,-,-,-,-,-,-,-,-,0.9,0.8,1.0,0.7,0.95,12:25:00,0.45,15:25:00
12:10:00,ATM-1300,15900,-,-,-,-,-,-,-,-,1.05,0.95,1.1,0.95,1.05,12:10:00,0.65,15:30:00
12:10:00,ATM-1250,15950,-,-,-,-,-,-,-,-,1.0,1.0,1.1,1.0,1.05,12:10:00,0.65,15:05:00
12:10:00,ATM-1200,16000,1175.0,1175.0,1185.0,1175.0,1175.0,12:10:00,1045.0,15:20:00,1.15,1.1,1.25,1.1,1.2,12:20:00,0.7,15:05:00
12:10:00,ATM-1150,16050,-,-,-,-,-,-,-,-,1.25,1.3,1.3,1.25,1.3,12:10:00,0.7,15:00:00
12:10:00,ATM-1100,16100,-,-,-,-,-,-,-,-,1.2,1.2,1.35,1.2,1.35,12:20:00,0.7,15:05:00
12:10:00,ATM-1050,16150,-,-,-,-,-,-,-,-,1.5,1.45,1.65,1.45,1.55,12:20:00,0.95,15:05:00
12:10:00,ATM-1000,16200,-,-,-,-,-,-,-,-,1.65,1.65,1.85,1.6,1.75,12:20:00,1.05,15:00:00
12:10:00,ATM-950,16250,-,-,-,-,-,-,-,-,2.0,2.0,2.25,1.95,2.1,12:20:00,1.25,14:45:00
12:10:00,ATM-900,16300,-,-,-,-,-,-,-,-,2.3,2.35,2.7,2.25,2.45,12:20:00,1.5,14:50:00
12:10:00,ATM-850,16350,-,-,-,-,-,-,-,-,2.65,2.7,3.05,2.6,2.85,12:20:00,1.6,14:50:00
12:10:00,ATM-800,16400,-,-,-,-,-,-,-,-,3.35,3.45,3.8,3.3,3.5,12:20:00,2.1,13:25:00
12:10:00,ATM-750,16450,-,-,-,-,-,-,-,-,4.1,4.2,4.6,4.1,4.3,12:20:00,2.45,14:50:00
12:10:00,ATM-700,16500,679.95,679.1,688.35,674.95,680.45,12:15:00,547.0,15:20:00,5.0,5.15,5.55,4.95,5.3,12:20:00,2.95,14:50:00
12:10:00,ATM-650,16550,-,-,-,-,-,-,-,-,5.75,5.9,6.4,5.7,6.2,12:20:00,3.3,14:50:00
12:10:00,ATM-600,16600,-,-,-,-,-,-,-,-,6.85,7.05,7.6,6.8,7.5,15:30:00,3.85,14:55:00
12:10:00,ATM-550,16650,-,-,-,-,-,-,-,-,8.15,8.4,8.9,8.0,8.95,15:30:00,4.4,14:55:00
12:10:00,ATM-500,16700,484.2,484.2,494.1,484.2,485.95,12:15:00,351.4,15:20:00,9.85,10.15,10.8,9.65,10.85,12:20:00,5.4,14:55:00
12:10:00,ATM-450,16750,-,-,-,-,-,-,-,-,12.15,12.45,13.1,11.85,14.0,15:30:00,6.7,14:55:00
12:10:00,ATM-400,16800,390.0,388.1,398.4,384.7,391.0,12:15:00,259.85,15:20:00,14.95,15.45,16.1,14.55,17.85,15:15:00,8.6,14:50:00
12:10:00,ATM-350,16850,343.9,343.9,350.7,342.75,343.9,12:10:00,216.55,15:20:00,18.4,19.0,19.75,17.8,24.55,15:15:00,11.25,14:50:00
12:10:00,ATM-300,16900,302.55,295.8,307.5,293.6,302.55,12:10:00,175.7,15:20:00,23.2,23.95,24.8,22.35,33.9,15:15:00,14.85,14:50:00
12:10:00,ATM-250,16950,257.0,256.7,263.0,249.75,257.0,12:10:00,140.0,15:20:00,29.25,30.45,31.35,28.15,47.35,15:15:00,19.95,14:50:00
12:10:00,ATM-200,17000,216.9,211.15,220.6,208.15,216.9,12:10:00,106.3,15:20:00,37.4,38.75,40.05,36.1,64.55,15:20:00,26.85,14:50:00
12:10:00,ATM-150,17050,177.15,172.35,181.15,170.0,177.95,12:10:00,79.1,15:20:00,48.0,49.85,51.4,46.15,87.6,15:15:00,36.8,14:50:00
12:10:00,ATM-100,17100,141.2,136.45,144.45,134.2,141.5,12:10:00,56.8,15:20:00,61.75,64.3,66.4,59.55,115.0,15:15:00,50.55,14:50:00
12:10:00,ATM-50,17150,109.1,104.75,111.65,103.05,109.6,12:10:00,39.6,15:20:00,79.7,83.0,84.95,77.0,147.45,15:20:00,69.2,14:50:00
12:10:00,ATM,17200,81.65,78.05,83.8,76.8,82.1,12:10:00,26.7,15:20:00,101.9,105.65,107.95,98.65,185.0,15:20:00,92.9,14:50:00
12:10:00,ATM+50,17250,58.75,56.1,60.3,54.8,59.2,12:10:00,17.5,15:20:00,129.45,133.9,136.5,125.75,225.1,15:20:00,122.4,14:50:00
12:10:00,ATM+100,17300,40.25,38.35,41.25,37.5,40.55,12:10:00,11.05,15:20:00,161.2,166.3,169.0,156.9,268.55,15:20:00,156.35,14:50:00
12:10:00,ATM+150,17350,26.5,25.25,27.3,24.6,26.65,12:10:00,6.55,15:25:00,197.6,203.0,205.55,193.2,314.4,15:20:00,197.0,14:50:00
12:10:00,ATM+200,17400,17.1,16.35,17.55,15.85,17.25,12:10:00,4.2,15:25:00,238.05,244.55,247.5,232.95,361.5,15:20:00,237.65,12:10:00
12:10:00,ATM+250,17450,10.45,10.1,10.8,9.85,10.6,12:10:00,2.95,15:30:00,-,-,-,-,-,-,-,-
12:10:00,ATM+300,17500,6.6,6.4,6.7,6.25,6.65,12:10:00,2.6,15:10:00,327.5,333.45,337.45,322.6,460.85,15:20:00,326.8,12:10:00
12:10:00,ATM+350,17550,3.95,4.0,4.05,3.85,4.05,12:10:00,2.05,14:45:00,382.05,382.05,382.05,373.0,508.1,15:20:00,377.7,12:15:00
12:10:00,ATM+400,17600,2.55,2.8,2.8,2.55,2.8,12:10:00,1.7,15:15:00,426.2,426.2,429.6,419.0,558.45,15:20:00,425.6,12:15:00
12:10:00,ATM+450,17650,1.85,2.0,2.0,1.75,2.15,13:15:00,1.45,15:00:00,-,-,-,-,-,-,-,-
12:10:00,ATM+500,17700,1.4,1.45,1.45,1.35,1.8,13:15:00,1.3,12:40:00,-,-,-,-,-,-,-,-
12:10:00,ATM+550,17750,1.15,1.25,1.25,1.15,1.8,15:30:00,1.15,12:10:00,-,-,-,-,-,-,-,-
12:10:00,ATM+600,17800,1.1,1.1,1.1,1.05,1.65,15:25:00,1.0,12:15:00,-,-,-,-,-,-,-,-
12:10:00,ATM+650,17850,1.0,1.05,1.05,0.95,1.6,15:25:00,0.9,12:30:00,-,-,-,-,-,-,-,-
12:10:00,ATM+700,17900,0.85,0.9,0.9,0.85,1.5,15:30:00,0.8,12:20:00,-,-,-,-,-,-,-,-
12:10:00,ATM+750,17950,0.85,0.85,0.85,0.8,1.5,15:25:00,0.8,12:20:00,-,-,-,-,-,-,-,-
12:10:00,ATM+800,18000,0.8,0.85,0.85,0.8,1.55,15:25:00,0.75,12:30:00,820.3,824.0,825.0,815.0,955.95,15:20:00,820.0,12:10:00
12:10:00,ATM+900,18100,0.8,0.75,0.8,0.7,1.35,15:25:00,0.6,15:05:00,-,-,-,-,-,-,-,-
12:10:00,ATM+1000,18200,0.65,0.65,0.7,0.65,1.2,15:25:00,0.45,15:00:00,-,-,-,-,-,-,-,-
12:10:00,ATM+1200,18400,0.55,0.55,0.6,0.55,1.1,15:25:00,0.4,13:55:00,-,-,-,-,-,-,-,-
12:10:00,ATM+1250,18450,0.55,0.55,0.65,0.55,1.15,15:25:00,0.3,15:25:00,-,-,-,-,-,-,-,-
12:10:00,ATM+1300,18500,0.5,0.5,0.55,0.5,1.0,15:30:00,0.4,13:55:00,1326.6,1326.6,1330.0,1326.6,1460.65,15:20:00,1324.0,12:15:00
12:10:00,ATM+1800,19000,0.45,0.4,0.45,0.4,0.85,15:30:00,0.35,12:45:00,1825.25,1825.0,1827.8,1820.05,1955.0,15:20:00,1825.0,12:10:00
12:10:00,ATM+1900,19100,0.45,0.45,0.45,0.45,0.85,15:30:00,0.35,14:25:00,-,-,-,-,-,-,-,-
12:10:00,ATM+2300,19500,0.3,0.35,0.35,0.3,0.8,15:25:00,0.25,13:00:00,2326.55,2326.55,2326.55,2326.55,2457.5,15:20:00,2326.55,12:10:00
12:10:00,ATM+2350,19550,0.3,0.3,0.3,0.3,0.45,13:25:00,0.25,13:25:00,-,-,-,-,-,-,-,-
12:10:00,ATM+2500,19700,0.35,0.35,0.35,0.3,0.7,15:30:00,0.25,13:20:00,-,-,-,-,-,-,-,-
12:10:00,ATM+2600,19800,0.3,0.3,0.3,0.3,0.75,15:30:00,0.25,13:05:00,-,-,-,-,-,-,-,-
12:10:00,SPOT,SPOT,17183.95,17178.9,17190.55,17177.05,17185.95,12:10:00,17027.85,15:25:00,-,-,-,-,-,-,-,-
12:15:00,ATM-2050,15100,-,-,-,-,-,-,-,-,0.7,0.7,0.75,0.7,0.8,12:45:00,0.5,15:30:00
12:15:00,ATM-2000,15150,-,-,-,-,-,-,-,-,0.75,0.75,0.8,0.75,0.8,13:05:00,0.45,15:25:00
12:15:00,ATM-1950,15200,-,-,-,-,-,-,-,-,0.75,0.75,0.8,0.75,0.9,12:50:00,0.6,15:20:00
12:15:00,ATM-1900,15250,-,-,-,-,-,-,-,-,0.8,0.8,0.8,0.8,0.85,12:45:00,0.5,15:25:00
12:15:00,ATM-1850,15300,-,-,-,-,-,-,-,-,0.7,0.7,0.75,0.65,0.85,14:55:00,0.65,12:25:00
12:15:00,ATM-1750,15400,-,-,-,-,-,-,-,-,0.8,0.8,0.8,0.75,0.9,12:45:00,0.7,15:25:00
12:15:00,ATM-1700,15450,-,-,-,-,-,-,-,-,0.75,0.75,0.8,0.7,1.0,12:45:00,0.7,15:25:00
12:15:00,ATM-1650,15500,1665.4,1666.3,1673.0,1665.4,1675.0,12:25:00,1548.8,15:20:00,0.7,0.75,0.75,0.65,0.85,15:30:00,0.5,15:30:00
12:15:00,ATM-1550,15600,-,-,-,-,-,-,-,-,0.85,0.85,0.9,0.8,1.0,15:30:00,0.75,13:35:00
12:15:00,ATM-1500,15650,-,-,-,-,-,-,-,-,0.8,0.8,0.9,0.8,0.95,12:25:00,0.5,15:25:00
12:15:00,ATM-1450,15700,-,-,-,-,-,-,-,-,0.85,0.9,0.95,0.8,1.0,15:30:00,0.6,15:30:00
12:15:00,ATM-1350,15800,-,-,-,-,-,-,-,-,0.85,0.85,0.95,0.85,1.05,15:15:00,0.6,15:25:00
12:15:00,ATM-1300,15850,-,-,-,-,-,-,-,-,0.75,0.75,0.85,0.7,0.95,12:25:00,0.45,15:25:00
12:15:00,ATM-1250,15900,-,-,-,-,-,-,-,-,0.9,0.9,1.0,0.9,1.0,12:20:00,0.65,15:30:00
12:15:00,ATM-1200,15950,-,-,-,-,-,-,-,-,0.95,0.9,1.0,0.8,1.0,12:15:00,0.65,15:05:00
